,state,district,year,total_pop,under_5,X5_to_9,X10_to_14,X15_to_19,X20_to_24,X25_to_34,X35_to_44,X45_to_54,X55_to_59,X60_to_64,X65_to_74,X75_to_84,X85_over,median_age,white_pct,black_pct,amer_ind,asian_pct,pac_isl_pct,hispanic_pct
625,IL,10,2016,710610,6.5,6.4,7,7.4,6.9,12.1,13.1,13.7,6.7,6.1,8.1,3.9,2.2,38.2,71.2,6.8,0.2,11.3,0,22.5
626,IL,11,2016,730480,6.6,7,7.6,7.2,7.1,12.7,14.7,14.1,5.8,5.4,7,3.4,1.4,36.1,65.5,10.6,0.4,8.6,0,27
627,IL,12,2016,693736,6.1,6.1,6.2,6.4,6.4,13.3,12.1,13.3,7,6.8,9.4,4.6,2.4,39.4,78,17,0.2,1.5,0,3.4
628,IL,13,2016,704699,5.3,5.6,5.3,7.9,10.3,13.4,11.2,12.2,6.6,6.7,8.5,4.6,2.4,36.9,81.4,11.1,0.2,3.8,0.1,3.4
629,IL,14,2016,736397,5.7,7.2,8.4,7.5,6.1,10.4,13.4,15.6,7.1,6.1,7.8,3.3,1.5,38.9,86.4,3.5,0.2,4.5,0.1,12.6
630,IL,15,2016,700549,5.9,6.6,6.3,6.4,5.8,12.3,12.2,12.8,7,6.8,9.8,5.5,2.7,40.5,92.6,4.5,0.2,0.6,0,2.7
631,IL,16,2016,687998,5.1,6.2,6.4,6.8,6.8,11.3,12.2,13.6,7,6.9,10,5.3,2.4,41,90.6,3.4,0.1,1.3,0,9.3
632,IL,17,2016,691212,6.1,6.1,6.3,6.6,6.7,12.2,11.5,12.7,7.2,6.8,9.9,5.4,2.5,40.2,81.8,11.7,0.3,1.4,0.1,9.4
633,IL,18,2016,713402,5.6,6.3,6.2,7,6,11.6,12.6,13.2,7,6.6,9.9,5.3,2.6,40.6,90.7,4.1,0.2,2.6,0,2.8
634,IN,1,2016,711958,5.9,6.8,6.3,6.8,6.5,12.5,12.9,13,7.3,6.5,9.1,4.6,1.9,38.7,69.6,18.7,0.3,1.2,0,15.6
635,IN,2,2016,724060,6.6,6.5,7.4,7.3,6.6,12.1,12.1,12.6,6.6,6.6,8.7,4.3,2.4,38,86.6,7,0.6,1.3,0.1,9.4
636,IN,3,2016,740262,6.9,6.9,7.5,7,6.5,12.6,12,12.8,6.8,6.2,8.8,4.2,1.9,37.2,87.7,6.3,0.2,2.2,0,6
637,IN,4,2016,749049,6,6.6,6.3,7.5,9.1,12.4,11.8,12.8,6.8,5.9,8.6,4.4,1.8,36.6,88.6,4.5,0.2,2.9,0.1,6.1
638,IN,5,2016,768412,6.3,6.4,7.3,6.5,6,13.7,13,14,6.6,5.8,8.4,4.1,1.9,37.9,84.8,7.4,0.2,3.2,0,5
639,IN,6,2016,720656,5.7,6.3,6,7.1,7.4,11.6,11.8,13.5,6.9,6.6,9.8,5.1,2,40.1,92.9,2.7,0.2,1.4,0.1,2.5
640,IN,7,2016,751554,7.8,7.8,6.5,6.4,7,16.2,12.9,12.4,6.3,5.5,6.5,3.2,1.3,33.8,58.2,30.6,0.4,3.1,0,10.6
641,IN,8,2016,717028,6,6.5,6.1,6.8,6.8,12.5,11.5,13,7.3,6.7,9.7,5,2,39.4,91.6,3.9,0.2,1.1,0.2,2.3
642,IN,9,2016,750074,5.7,6.4,5.9,7.5,8.4,12.7,12.2,13,6.6,6.4,9,4.6,1.6,38,91.5,2.6,0.2,2.6,0,3.4
643,IA,1,2016,771008,6.2,6.6,6.1,6.8,7.4,12.1,11.4,12.6,7.1,6.6,9.2,5.3,2.6,38.8,91.4,3.8,0.4,1.7,0.2,3.8
644,IA,2,2016,778964,6.1,6.1,6.7,7,7.4,12.8,12,12.3,6.7,6.6,9.2,4.8,2.4,38,89.7,4.5,0.2,2.2,0.1,5.4
645,IA,3,2016,824082,6.9,7.1,6.8,6.6,6,13.9,13.1,13.1,6.3,6.3,8.1,4,1.9,36.9,88.2,4.3,0.3,3.4,0,6.7
646,IA,4,2016,760639,5.9,6.1,6.4,7.6,7.7,11.6,10.7,12,7.2,6.7,9.4,5.5,3.2,39.1,92.5,1.6,0.4,2.1,0.2,6.9
647,KS,1,2016,708078,7.2,7.1,6.3,7.2,9.1,12.7,11.3,10.8,6.5,6,8.4,5,2.4,35.4,89.1,3,0.5,1.7,0.2,15.8
648,KS,2,2016,716597,6.1,6.4,6.3,7.6,7.9,12.1,11.6,12,7,6.5,9.5,4.9,2.2,37.5,86.3,4.9,1.3,1.6,0.1,6.4
649,KS,3,2016,759978,6.9,7.1,7.4,6.5,5.8,13.7,13.8,13.3,6.5,5.9,7.8,3.6,1.8,36.8,80.7,8.3,0.4,4.4,0,11.9
650,KS,4,2016,722636,6.9,7.3,7.1,7,6.7,13.3,11.8,12.1,6.9,6.1,8.3,4.2,2.3,36.3,82.5,6.5,0.9,3.1,0.1,12.3
651,KY,1,2016,717739,6,6,6.6,6.9,6.9,11.7,11.7,12.8,7.1,6.7,10.2,5.4,2,40.2,89.1,7.6,0.3,0.4,0.2,2.7
652,KY,2,2016,754967,6.2,6.3,6.8,7.6,6.9,12,12.7,13.5,7,6,9.2,4.3,1.6,38.4,89,5.8,0.4,1.5,0,3.2
653,KY,3,2016,740860,6.3,6,6.1,6.1,6.3,15,12.3,12.9,7.2,6.5,8.9,4.3,2.2,38.2,71.6,22.1,0.2,2.7,0.1,5.1
654,KY,4,2016,754502,6.2,7.1,6.4,7,6.2,12.1,13.4,14.4,6.9,6,8.7,4,1.6,38.5,91.9,3.4,0.2,1.3,0,3.1
655,KY,5,2016,703315,5.9,5.8,6.6,6.5,5.9,11.9,12.4,14.2,6.6,7.1,10.4,5,1.5,41,96.8,1.5,0.3,0.3,0,1.5
656,KY,6,2016,765591,6.2,6.4,6.1,7.4,8.1,13.6,12.7,13,6.5,6.1,8.4,4.1,1.4,36.7,84.8,8.8,0.2,2,0,4.7
657,LA,1,2016,803427,6.5,6.3,6.5,6.6,6.3,13.6,12.5,12.8,7.1,6.5,9.2,4,2.1,38.4,78.2,14,1.2,2.1,0.1,8.8
658,LA,2,2016,792390,6.6,6.5,6,6.2,6.8,16.3,12.6,12.6,6.8,6.1,8.2,3.6,1.5,35.9,31,61.9,0.3,2.7,0,6.4
659,LA,3,2016,785686,6.9,6.7,7.1,7.5,6.3,14.2,12.3,12.6,7,5.7,8,4.1,1.6,36,70.1,25.1,0.3,1.4,0,3.5
660,LA,4,2016,753181,6.7,6.7,7,6.7,6.8,13.7,11.9,12.3,6.5,6.1,9.1,4.8,1.6,36.7,60.3,34.9,0.6,1,0,3.8
661,LA,5,2016,748306,6.3,6.3,7.2,6.8,7.1,12.9,12.7,12.1,6.4,6.4,9.3,4.7,1.7,37.4,62.3,34.6,0.3,0.7,0,2.4
662,LA,6,2016,798676,6.3,6.6,6.9,6.7,7.9,15.2,12.6,12.7,6.4,5.6,8.1,3.6,1.3,35.2,69.8,24.1,0.5,2,0,4.6
663,ME,1,2016,676165,4.8,5.5,5.3,5.8,5.7,12.1,11.8,14.6,8.2,7.3,11.2,5.1,2.7,44.3,94.1,1.8,0.4,1.8,0,1.7
664,ME,2,2016,655314,4.8,5.7,5.1,6.6,5.5,11.6,11,14.2,8.3,7.7,11.6,5.4,2.5,44.7,94.7,1.2,0.8,0.8,0,1.4
665,MD,1,2016,735590,5,5.7,6.5,7,6.4,11.1,11.3,14.6,7.6,7,10.7,5.1,2,42.5,81.6,12.1,0.2,2,0,3.9
666,MD,2,2016,764948,7,6.6,6.3,6.2,6.5,15.8,12.6,13.5,6.3,5.6,8,3.8,1.9,36.2,55.1,34.2,0.2,5.5,0,7.1
667,MD,3,2016,764166,5.7,6.2,5.4,5.8,7.3,15.3,12.8,13.4,7.2,6.4,8,4.2,2.2,38.2,62.9,22.2,0.2,7.9,0,8.8
668,MD,4,2016,755108,7.1,7.3,6.1,5.5,6.3,15,13.9,13.7,6.7,5.9,7.8,3.5,1.3,36.8,30.5,52.3,0.3,2.9,0,17.3
669,MD,5,2016,758857,5.6,5.8,6.7,7.8,7,12.8,12.3,15.7,7.3,5.9,8.5,3.6,1.2,38.3,49,38.7,0.3,4.3,0,7.9
670,MD,6,2016,757889,5.9,6.7,6.2,6.5,6.7,12.9,12.9,14.8,6.9,6.1,8.4,4,1.8,38.9,69.4,14.2,0.2,10.6,0,13.4
671,MD,7,2016,722745,5.6,6,6.2,6.3,7,15.1,12.1,13.6,7.1,6.3,8.6,4.1,2,37.7,35.9,52.9,0.4,7.6,0.1,4
672,MD,8,2016,757144,6.4,5.8,6.5,6.1,5.3,12.6,13.8,14.4,7,6.2,9,4.6,2.3,40.4,67,12.5,0.3,9.2,0,15.2
673,MA,1,2016,729294,5.2,5.5,5.9,6.8,7.6,12.4,11,13.7,7.2,7.2,10.1,4.9,2.5,40.9,86.2,6.3,0.2,2.1,0,17.7
674,MA,2,2016,749202,5,5.5,6.1,8,8.5,12.2,11.9,14.4,7.3,6.2,8.4,4.3,2.1,39,82.7,5.2,0.2,5.5,0.1,10
675,MA,3,2016,761611,5.8,5.6,6.7,7,7.2,12.7,12.4,15.1,7.7,6.2,8.3,3.6,1.6,39.3,79.3,3.7,0.2,8.4,0.1,18.8
676,MA,4,2016,753156,4.8,6.1,7.3,7.4,6.4,11.1,11.8,15.9,7,6.5,9,4.4,2.3,41.4,85.8,3.5,0,6.2,0,5
677,MA,5,2016,759165,5.4,5.3,5.8,6.1,6.7,14.8,13.3,14.1,7,6.1,8.2,4.9,2.3,39.4,76.8,5.1,0.1,11.3,0,9.2
678,MA,6,2016,766310,5.4,5.4,6.5,6.3,6,11.7,11.6,15.3,7.8,6.7,9.6,4.7,2.9,42.8,84.6,3.8,0.1,4,0,9.3
679,MA,7,2016,779173,5.5,4.5,4.2,7.5,11,23.2,13,10.8,5.2,4.6,6.3,2.8,1.4,31.8,49.3,26.5,0.4,10.7,0,21.5
680,MA,8,2016,773806,5.5,5,5.5,5.7,6.1,16.5,12.9,13.4,7,6.4,8.8,4.9,2.5,39.3,75.6,9.7,0.2,8.2,0,6.1
681,MA,9,2016,740062,4.8,5.3,5.5,6,5.9,10.7,11.2,14.3,7.5,7.6,12.4,6.1,2.7,45.5,88,2.5,0.2,1.5,0.2,5.2
682,MI,1,2016,699621,4.7,5,5.5,6,6.1,10.4,10.5,13,8.2,8.2,12.9,6.4,2.9,46.4,92.3,1.4,2.6,0.6,0.1,1.8
683,MI,2,2016,734965,6.5,6.8,6.5,7.2,7.9,13,11.5,12.7,6.4,6.5,8.6,4.1,2.2,36.8,84.7,6.5,0.5,2.3,0,10
684,MI,3,2016,733618,6.4,6.6,6.7,7.1,6.3,14,12.1,13.2,7.1,6.3,8.3,4.2,1.8,37.2,84.2,8,0.3,1.8,0,6.9
685,MI,4,2016,700487,5.1,5.9,5.7,7.4,7.7,11.3,10.8,13.2,7.6,7,10.5,5.6,2.1,41.4,93.9,1.7,0.6,1.1,0,3.1
686,MI,5,2016,681278,5.8,6.4,5.9,6.2,6.6,12,11.4,13.4,7.4,7.1,10.2,5.3,2.2,41,77.3,17.4,0.4,0.9,0.1,5
687,MI,6,2016,716163,5.9,6.1,6.6,6.6,8.1,12.1,11.5,12.8,7.1,6.7,9.7,4.6,2.1,38.8,84.4,8,0.5,1.6,0,6.1
688,MI,7,2016,700983,5.3,5.8,6.7,6.7,6.2,11.3,11.9,14.1,7.5,7.4,10.2,4.7,2.1,41.9,91,4.4,0.5,1.1,0.1,4.3
689,MI,8,2016,734008,5.3,5.9,6.4,8.2,8.9,11.8,11.8,14.2,7.1,6.1,8.8,3.9,1.5,38.1,85,5.7,0.2,4.9,0,5.3
690,MI,9,2016,711069,5.6,5.5,5.5,5.2,6.1,15.4,12.3,13.5,7.8,6.8,9.4,4.5,2.6,40.5,77.3,14.2,0.2,4.7,0,2.7
691,MI,10,2016,714802,4.9,5.7,6.2,6.7,5.7,10.9,11.5,15.8,8.2,6.9,10.3,5.2,2,43.6,93.2,2.5,0.2,1.5,0,3.1
692,MI,11,2016,732690,5.7,5.7,6.5,6.3,5.8,11.9,12.6,15,8.1,6.7,9.2,4.3,2.1,41.5,82.1,5,0.2,9.4,0,2.9
693,MI,12,2016,708880,5.8,5.6,5.9,8.1,10,14.2,11.3,12.8,6.6,5.8,8.2,4,1.6,35.3,78.6,10.9,0.3,4.8,0,6.2
694,MI,13,2016,658383,6.8,7,6.3,6.9,7.1,14.2,11.5,13.2,7,6.7,7.7,3.6,2,36.3,37.7,54.9,0.5,1.3,0,7.4
695,MI,14,2016,701353,6.6,6.4,6.7,6,6.9,13.7,12.4,13.3,6.8,5.8,8.6,4.3,2.5,37.7,33.4,56.1,0.3,4.8,0,4.6
696,MN,1,2016,672415,6.4,6.6,6.3,6.5,7.7,12.6,11.5,12.3,7.3,6.2,8.8,5.2,2.7,38.3,90.2,3,0.3,2.7,0,6.4
697,MN,2,2016,700264,6.6,6.9,7.3,6.6,6.2,12.1,13.4,14.6,7.3,6,7.7,3.7,1.8,37.7,84.5,4.5,0.4,4.5,0,6
698,MN,3,2016,709906,6,6.9,7,6.3,4.5,12.9,12.7,14.6,7.5,6.8,8.6,4.2,1.9,40.1,80,8.2,0.3,7,0.1,4.8
699,MN,4,2016,702162,6.7,7,6.3,6.5,7,15.2,12.1,12.5,6.5,6.4,8,3.7,2.1,36,70.3,9.8,0.5,12.2,0,6.7
700,MN,5,2016,708082,7,5.9,4.7,5.4,8.3,20.4,13.2,11.7,5.9,5.5,6.7,3.1,2.1,34,67.4,16.6,1.2,6.1,0,8.8
701,MN,6,2016,696720,6.4,7.3,7,7.4,6.5,12.2,13.6,14.5,7.1,5.6,7.5,3.3,1.5,37.1,90.8,2.9,0.4,2.7,0,2.7
702,MN,7,2016,668049,6.4,6.8,6.4,6.7,6.4,11.2,11,12,7.4,6.8,10,5.9,3.1,40.2,91.6,1.1,3.3,0.9,0,4.5
703,MN,8,2016,662354,5.3,5.8,6.3,6.3,6.2,10.9,11,13.1,8.1,7.4,11.2,5.7,2.7,43.4,92.9,1,2.9,0.8,0,1.7
704,MS,1,2016,764223,5.8,6.7,7.1,7.7,7,12.1,12.7,13.1,6.4,6,9.3,4.6,1.6,37.9,68.6,28.1,0.2,0.7,0,2.9
705,MS,2,2016,705911,6.9,6.9,7.3,7.1,7.1,13.1,12.4,11.7,6.5,6.4,9,3.8,1.8,36.2,30.8,66.6,0.4,0.4,0.1,1.8
706,MS,3,2016,751004,5.9,7.3,6.6,7.6,7.1,12.5,12.5,12.6,6.8,5.9,9,4.4,1.7,37.1,60.9,35.8,0.9,0.8,0,2.7
707,MS,4,2016,767588,6.4,6.6,6.9,7,7.1,13,12.5,12.8,6.4,6.3,8.9,4.3,1.8,37.5,71.6,23.6,0.3,1.6,0,4.1
708,MO,1,2016,735410,6.4,6.2,5.7,6.4,7.5,17.2,12.4,12.3,6.5,6.6,7.7,3.4,1.8,35.5,43.3,49,0.3,3.1,0,3.6
709,MO,2,2016,763176,5.3,5.7,6.8,6.1,5.2,11.3,12.1,14.1,7.8,7.2,9.9,5.5,3,43.2,89.4,4.1,0.1,4.4,0,2.6
710,MO,3,2016,783679,6.2,6.8,6.7,7,6,12.5,12.4,13.6,7.6,6.1,9.2,4.4,1.6,38.7,92.5,3.4,0.3,1,0.1,2.4
711,MO,4,2016,761860,6.1,5.7,6.6,8.1,8.4,12.8,11.3,12.2,6.6,5.9,9.4,5,1.9,36.6,88.9,4.7,0.8,1.7,0.2,3.6
712,MO,5,2016,763288,6.8,6.3,6.5,6.1,6.2,15.3,12.3,12.8,6.9,6.1,8.4,4.3,2.1,37.1,68.4,22.3,0.5,1.7,0.5,9.1
713,MO,6,2016,767878,5.9,6.6,6.9,7,6.3,12.1,12.7,13.4,6.9,6.2,9.2,4.7,2,38.7,90.4,3.9,0.3,1.5,0.1,3.9
714,MO,7,2016,776586,6.2,6.5,6.4,7,7.7,12.5,11.7,12.4,6.9,5.7,9.8,5.1,2,37.7,91.7,1.9,1.2,1.2,0.2,5
715,MO,8,2016,741123,5.9,6.6,6.1,6.8,6.1,11.5,11.9,13.2,7.7,6.2,10.3,5.6,2.1,40.8,91.7,4.7,0.6,0.8,0,1.7
716,MT,0,2016,1042520,5.9,6.1,6.3,6.3,7.1,12.2,11.5,12.3,7.5,7.3,10.5,5,2.1,40.1,89,0.4,6.4,0.8,0.1,3.6
717,NE,1,2016,639048,6.6,6.6,7,6.9,8.9,13.4,11.8,11.4,6.4,6.1,8.5,4.2,2.2,35.4,89.2,3.1,1.3,2.4,0,8.7
718,NE,2,2016,661142,7.6,7.4,7.1,6.8,6.2,15.3,13.5,12.6,6.3,5.4,7,3.5,1.4,34.8,81.9,9.6,0.3,3.5,0.1,11.1
719,NE,3,2016,606926,6.6,6.9,6.8,6.8,6.2,11.2,11.3,11.9,6.7,7.2,9.6,5.8,3,39.8,92.9,1.1,0.9,0.6,0.1,12.1
720,NV,1,2016,722331,6.5,6.4,6.4,6.4,7.4,15.3,13.5,13.5,6,5.4,8.3,3.7,1.2,36,53,11.5,0.7,9.5,0.7,46.6
721,NV,2,2016,713779,6,6,6.3,6.3,6.4,13.5,11.8,13.1,7.3,6.7,10.5,4.6,1.5,39.5,80.9,1.7,2.5,4.3,0.3,22.3
722,NV,3,2016,779908,6.5,6.3,5.8,5.4,4.9,15.3,14.3,13.5,6.4,5.7,9.9,4.6,1.4,39,68,6.7,0.5,14,1.1,16.6
723,NV,4,2016,724040,5.9,7.1,7.5,6.4,6.6,13.6,13.4,13.2,5.8,6.1,8.8,4.3,1.3,37,65.7,15.6,1.1,5,0.5,29.1
724,NH,1,2016,671625,4.7,5.2,5.6,6.5,7.2,12.4,11.8,15,8.3,7.3,9.6,4.5,1.9,41.9,93.4,1.3,0.1,2.6,0,3.5
725,NH,2,2016,663170,4.9,5.9,5.2,6.6,6.1,11.7,11,15.3,8.3,7,10.7,4.7,2.6,43.6,93.5,1.2,0.2,2.3,0,3.5
726,NJ,1,2016,731932,5.9,6.2,6.3,6.3,6.5,13.7,12.6,13.9,7.5,5.9,8.9,4.2,2.2,38.8,67.8,17,0.1,5.2,0,13.6
727,NJ,2,2016,725217,5.5,6,6.3,6,6.2,12.1,11.6,14.1,7.7,6.7,10.6,5,2.2,41.4,75.4,12.2,0.4,4,0,16.4
728,NJ,3,2016,739696,5.1,5.4,6.1,6.2,6.2,11.5,11.4,14.6,7.6,6.7,10.8,5.6,2.7,43.3,79.7,10.8,0.1,4,0.1,8.1
729,NJ,4,2016,732142,6.6,6.5,6.9,6.5,6.1,10.5,11,14.2,7.4,6.3,9.9,5.3,2.9,41.3,84.7,6.8,0.1,3.8,0.1,10.1
730,NJ,5,2016,742865,5.2,6,6.8,6.8,6.1,10.4,11.9,16,8,6.6,9,4.5,2.5,42.3,79.5,5.4,0.3,11,0.1,14
731,NJ,6,2016,750419,5.9,6.2,5.5,6.7,7.4,14.3,13.5,14.1,7,5.9,7.6,3.9,1.8,37.6,63.7,10,0.2,19.3,0,22
732,NJ,7,2016,732070,5,5.9,6.9,6.9,5.5,10.2,12.6,16.5,8.3,6.7,8.6,4.4,2.4,42.7,78.8,5,0.1,9.5,0,13
733,NJ,8,2016,778294,6.5,6.2,5.3,5.4,7,19.7,16.1,12.9,5.5,5.1,6.3,3,1.1,35,57.4,10.3,0.4,9.4,0.1,52.1
734,NJ,9,2016,760005,6,6.5,5.8,6.2,6.4,14.1,13.9,13.8,6.3,6.2,8.2,4.4,2.1,38.3,62.2,10.1,0.2,12.5,0.1,37.6
735,NJ,10,2016,758062,7.3,6.4,6.6,6.5,7.4,15.4,13.8,13.5,6.3,5.2,6.8,3.3,1.4,35.3,29,51.5,0.3,7,0,21.1
736,NJ,11,2016,733706,5.1,5.8,6.2,6.6,5.6,10.2,12.5,15.8,7.4,7.1,9.8,4.8,3,43.4,82,3.2,0,10.8,0,11.2
737,NJ,12,2016,760061,5.6,6.7,6.5,6.5,6,12.7,13.2,14.3,7.3,6,8.6,4.2,2.3,39.4,59.4,17.1,0.4,17.5,0,18.1
738,NM,1,2016,702719,5.8,6,6.4,6.3,6.6,14.5,12.3,12.8,6.9,6.5,9.7,4.5,1.7,38.3,71.3,2.7,4.9,2.6,0.1,49.5
739,NM,2,2016,691695,6.3,7,7,7.4,7.6,12.7,11.5,11.4,6.4,6.2,9.3,5.2,2,36.6,85.3,1.9,5.1,0.7,0,54.9
740,NM,3,2016,686601,5.9,6.8,7,7.2,6.1,12.6,12.2,11.9,6.9,6.6,10.2,4.8,1.9,38.2,65.3,1.3,18.1,1.3,0.1,41.1
741,NY,1,2016,718175,4.7,5.6,6.4,7.5,6.8,10.7,12,15.5,7.1,6.4,10.2,5,2.2,41.7,86.8,5.5,0.1,4,0,14.7
742,NY,2,2016,714040,6,6,6.3,5.8,6.9,12.8,11.9,16.1,7.4,6.7,8,4.2,1.9,40.3,74,9.8,0.5,3.4,0.1,24.4
743,NY,3,2016,732591,5.6,5.5,5.9,6,5.8,10.2,11.5,14.4,7.8,7.4,10.2,5.9,3.7,44.5,75,2.8,0.2,15.6,0,10.8
744,NY,4,2016,723377,5.5,6.4,6.3,7,6.7,12.2,12,14.4,7.1,6,9,4.5,2.9,40.3,64.7,14.6,0.2,6.8,0,20.9
745,NY,5,2016,794154,6.2,6.1,6.3,6.5,7.3,14.2,12.5,14.7,6.9,6.2,7.5,3.7,1.8,37.3,17.7,48.8,0.6,14.5,0.1,19.8
746,NY,6,2016,753744,5.8,5.3,4.9,4.8,5.4,15.9,14,13.7,7.6,6.9,8.9,4.5,2.3,40.4,43.8,4.1,0.3,39.8,0,19.3
747,NY,7,2016,763468,7.2,6.6,6.1,5.2,7.2,21,14.1,12.3,5.1,4.8,5.9,3,1.4,33.2,47.3,11.1,0.5,19.1,0,39.3
748,NY,8,2016,771711,6.2,5.8,5.1,5.8,7.3,17.9,12.8,12.9,6.3,5.8,7.4,4.5,2,36.2,29.7,53.4,0.3,5.9,0.1,17
749,NY,9,2016,738674,6.7,6.8,6.2,5.6,6.1,16.3,14,12.6,6.4,5.9,8.2,3.4,1.8,36.4,34.7,49.5,0.2,6.9,0,12
750,NY,10,2016,708960,7.2,5.2,4.4,4.6,6.6,18.5,15.5,11.5,5.9,5.7,8.6,3.9,2.4,37.1,70.2,3.6,0.3,19.3,0,12.4
751,NY,11,2016,735452,6.3,6.1,6,5.6,6.3,14.3,13,13.8,6.7,6.3,9,4.4,2.1,39,70.1,7.5,0.1,14.1,0.2,17.2
752,NY,12,2016,715471,4.6,3.3,2.6,3.6,6.5,28.1,14.8,12.1,4.7,5.3,8,4,2.5,35.7,73.4,4.7,0.3,14.1,0,14
753,NY,13,2016,812752,6.3,5.2,5.7,5.5,8.1,20.4,13.6,12.8,5.5,5.1,6.7,3.7,1.6,34.4,28.6,29.7,0.4,4.6,0.1,54.4
754,NY,14,2016,691715,6.7,5.9,5.1,5.1,6,16.7,16.1,13.6,5.7,5.3,7.6,4.2,2,37.6,45.4,11.4,0.4,16.2,0.1,49.8
755,NY,15,2016,768801,7.7,8.3,7.4,7.7,8.9,16.3,12.2,12.4,5.3,4.5,5.7,2.6,1,30.7,15.4,31.8,0.7,2.1,0,67
756,NY,16,2016,736806,6.1,6,6,6.4,6.8,12,13,14.2,6.6,5.8,8.9,5.6,2.6,40,46.5,34.1,0.4,6.1,0,23.8
757,NY,17,2016,744406,6.3,7.1,7.1,7.1,6.4,11.3,12.2,14.3,7,5.9,8.5,4.4,2.4,39.1,68.5,10.7,0.2,5.7,0,22.4
758,NY,18,2016,722617,5.5,6.4,6.8,7.4,7,11.3,12.2,15.2,7.1,6.5,8.6,4.1,1.9,39.6,76.5,9.3,0.5,3.2,0.1,16.3
759,NY,19,2016,698185,4.4,5,5.7,7.3,6.9,10.8,10.4,15.1,8.4,7.1,11.3,5.6,2.2,44.6,88.8,4.5,0.2,1.7,0,8.1
760,NY,20,2016,723416,5.4,5.7,5.3,6.9,8.9,13.4,11.5,13.6,7.2,6.1,9.3,4,2.7,38.9,79.3,9.1,0.2,5,0,6.3
761,NY,21,2016,711798,5.4,5.6,5.6,6.7,7.4,12.6,11.2,14.1,7.2,7,10,5,2.1,40.6,92,3,0.8,1.2,0,3.4
762,NY,22,2016,703464,5.4,5.9,5.5,7.4,7.8,11.5,10.6,13.7,7.6,6.7,9.9,5.3,2.6,41,89.4,4.3,0.1,2.6,0,3.8
763,NY,23,2016,703717,5.3,5.4,5.9,7.9,8.3,11.8,10.4,12.8,7.7,7,10,5.2,2.4,40.2,90.5,3.1,0.6,2.4,0,3.9
764,NY,24,2016,707479,5.5,6,5.9,7.4,7,12.6,11.2,13.9,7.7,6.5,9.3,4.5,2.5,39.6,84.3,8.4,0.3,2.7,0,4.4
765,NY,25,2016,720963,5.6,5.8,6,6.9,7.3,14,11.1,13.3,7.3,6.2,9.2,4.8,2.5,38.5,75.6,15.7,0.4,3.6,0,8.8
766,NY,26,2016,709220,5.8,5.3,5.7,6.5,7.7,14.8,10.9,12.6,7.1,7,9.1,4.8,2.7,38.4,71.7,17.8,0.5,4.5,0.1,6.2
767,NY,27,2016,720133,4.7,5.3,6.3,6.4,5.9,11.8,11.4,15.3,7.5,7.5,10.4,5.2,2.3,43.6,93,2.5,0.8,1,0,2.8
768,NC,1,2016,750278,5.6,5.9,6.3,6.9,7.7,13.7,12.2,12.8,6.4,6.7,9.4,4.6,1.8,38,46.9,44.9,1,2,0.1,8.8
769,NC,2,2016,819899,6.5,7.2,8.1,6.9,5.2,12.2,14,15.4,6.4,5.3,8,3.4,1.4,37.8,71.3,20.1,0.6,1.4,0,9.5
770,NC,3,2016,754350,6.3,6.7,5.8,6.7,9.1,13.3,11.1,12,6.6,6.3,9.8,5,1.5,37.2,72.7,19.7,0.4,1.3,0.1,7.9
771,NC,4,2016,847032,6,6.6,5.9,6.9,8.4,16.4,14.6,13.4,6.2,5.2,6.4,2.8,1.3,34.9,61.9,21.9,0.4,8.9,0,10.2
772,NC,5,2016,751232,5.4,6.1,6,7.3,7.1,11.5,12,13.8,7,6.7,10.1,5.5,1.7,40.5,79,14.7,0.3,1.6,0.1,9.5
773,NC,6,2016,763491,5.4,6.1,7.2,6.7,5.5,11.2,12.7,14.4,7.4,6.5,10,5,2,41.1,71.4,20.1,0.4,1.5,0.1,9.9
774,NC,7,2016,780442,5.4,5.8,5.7,6.5,6.6,11.5,12.4,13,7.2,7.1,11.9,5.2,1.7,42.1,75,19,0.9,0.7,0,9.4
775,NC,8,2016,774967,6.9,6.7,6.6,6.9,6.8,14.2,12.7,12.6,6.4,5.5,8.9,4.2,1.6,36.3,65.7,23.4,1.2,2.2,0.2,9.9
776,NC,9,2016,778477,5.8,7.2,7.9,7.2,5.4,11.1,13.7,14.7,6.9,6.1,8.4,3.9,1.4,39,65.6,19.5,7.7,2.5,0,7.6
777,NC,10,2016,759453,5.2,5.7,6.3,6.4,6,11.8,12.6,14.3,7,6.9,10.7,5.1,2,41.8,81,11.7,0.5,1.8,0.1,6.7
778,NC,11,2016,749597,4.8,5.5,5.6,5.9,5.7,10.9,11.3,13.8,7,7.6,13.1,6.8,2.2,45.3,90.5,3.5,1.6,1.1,0.1,5.9
779,NC,12,2016,849357,7.1,6.7,6.5,6.4,7.3,18.2,15,13.1,5.2,4.7,6.1,2.7,0.9,33.6,47.7,37.5,0.3,5.7,0.1,15
780,NC,13,2016,768213,5.6,6.3,6.1,7.5,6.8,12.4,12.1,14.3,7,5.8,9.2,4.9,1.9,39.5,70,21.7,0.2,3.6,0,8
781,ND,0,2016,757953,7.2,6.6,5.9,6.4,8.5,15.3,11.4,11.5,6.7,5.9,7.8,4.3,2.4,35,87.2,2.5,5.5,1.2,0,3.5
